candidate_id,atomic_finding_id,claim_index,atomization_method,heuristic_only
VF-18-he-r01-002,AF-006112,17,markdown_bullet,False
VF-18-he-r01-002,AF-006113,18,markdown_bullet,False
VF-18-he-r01-002,AF-006114,19,markdown_bullet,False
VF-18-he-r01-002,AF-006115,20,markdown_bullet,False
VF-18-he-r01-002,AF-006116,21,markdown_bullet,False
VF-18-he-r01-002,AF-006117,22,markdown_bullet,False
VF-18-he-r01-002,AF-006118,23,markdown_bullet,False
VF-18-he-r01-002,AF-006119,24,markdown_bullet,False
VF-18-he-r01-002,AF-006120,25,markdown_bullet,False
VF-18-he-r01-002,AF-006121,26,markdown_bullet,False
VF-18-he-r01-002,AF-006122,27,markdown_bullet,False
VF-18-he-r01-003,AF-006123,1,markdown_bullet,False
VF-18-he-r01-003,AF-006124,2,markdown_bullet,False
VF-18-he-r01-003,AF-006125,3,markdown_bullet,False
VF-18-he-r01-003,AF-006126,4,markdown_bullet,False
VF-18-he-r01-003,AF-006127,5,markdown_bullet,False
VF-18-he-r01-003,AF-006128,6,markdown_bullet,False
VF-18-he-r01-003,AF-006129,7,markdown_bullet,False
VF-18-he-r01-003,AF-006130,8,markdown_bullet,False
VF-18-he-r01-003,AF-006131,9,markdown_bullet,False
VF-18-he-r01-003,AF-006132,10,markdown_bullet,False
VF-18-he-r01-003,AF-006133,11,markdown_bullet,False
VF-18-he-r01-003,AF-006134,12,markdown_bullet,False
VF-18-he-r01-003,AF-006135,13,markdown_bullet,False
VF-18-he-r01-003,AF-006136,14,markdown_bullet,False
VF-18-he-r01-003,AF-006137,15,markdown_bullet,False
VF-18-he-r01-003,AF-006138,16,markdown_bullet,False
VF-18-he-r01-003,AF-006139,17,markdown_bullet,False
VF-18-he-r01-004,AF-006140,1,markdown_bullet,False
VF-18-he-r01-004,AF-006141,2,markdown_bullet,False
VF-18-he-r01-004,AF-006142,3,markdown_bullet,False
VF-18-he-r01-004,AF-006143,4,markdown_bullet,False
VF-18-he-r01-004,AF-006144,5,markdown_bullet,False
VF-18-he-r01-004,AF-006145,6,markdown_bullet,False
VF-18-he-r01-004,AF-006146,7,markdown_bullet,False
VF-18-he-r01-004,AF-006147,8,markdown_bullet,False
VF-18-he-r01-004,AF-006148,9,markdown_bullet,False
VF-18-he-r01-004,AF-006149,10,markdown_bullet,False
VF-18-he-r01-004,AF-006150,11,markdown_bullet,False
VF-18-he-r01-004,AF-006151,12,markdown_bullet,False
VF-18-he-r01-004,AF-006152,13,markdown_bullet,False
VF-18-he-r01-004,AF-006153,14,markdown_bullet,False
VF-18-he-r01-004,AF-006154,15,markdown_bullet,False
VF-18-he-r01-004,AF-006155,16,markdown_bullet,False
VF-18-he-r01-004,AF-006156,17,markdown_bullet,False
VF-18-he-r01-004,AF-006157,18,markdown_bullet,False
VF-18-he-r01-004,AF-006158,19,markdown_bullet,False
VF-18-he-r01-004,AF-006159,20,markdown_bullet,False
VF-18-he-r01-005,AF-006160,1,markdown_bullet,False
VF-18-he-r01-005,AF-006161,2,markdown_bullet,False
VF-18-he-r01-005,AF-006162,3,markdown_bullet,False
VF-18-he-r01-005,AF-006163,4,markdown_bullet,False
VF-18-he-r01-005,AF-006164,5,markdown_bullet,False
VF-18-he-r01-006,AF-006165,1,markdown_bullet,False
VF-18-he-r01-006,AF-006166,2,markdown_bullet,False
VF-18-he-r01-006,AF-006167,3,markdown_bullet,False
VF-18-he-r01-006,AF-006168,4,markdown_bullet,False
VF-18-he-r01-006,AF-006169,5,markdown_bullet,False
VF-18-he-r01-006,AF-006170,6,markdown_bullet,False
VF-18-he-r01-006,AF-006171,7,markdown_bullet,False
VF-18-he-r01-006,AF-006172,8,markdown_bullet,False
VF-18-he-r01-006,AF-006173,9,markdown_bullet,False
VF-18-he-r01-006,AF-006174,10,markdown_bullet,False
VF-18-he-r01-006,AF-006175,11,markdown_bullet,False
VF-18-he-r01-006,AF-006176,12,markdown_bullet,False
VF-18-he-r01-006,AF-006177,13,markdown_bullet,False
VF-18-he-r01-006,AF-006178,14,markdown_bullet,False
VF-18-he-r01-006,AF-006179,15,markdown_bullet,False
VF-18-he-r01-007,AF-006180,1,markdown_bullet,False
VF-18-he-r01-007,AF-006181,2,markdown_bullet,False
VF-18-he-r01-007,AF-006182,3,markdown_bullet,False
VF-18-he-r01-007,AF-006183,4,markdown_bullet,False
VF-18-he-r01-008,AF-006184,1,markdown_bullet,False
VF-18-he-r01-008,AF-006185,2,markdown_bullet,False
VF-18-he-r01-008,AF-006186,3,markdown_bullet,False
VF-18-he-r01-008,AF-006187,4,markdown_bullet,False
VF-18-he-r01-008,AF-006188,5,markdown_bullet,False
VF-18-he-r01-008,AF-006189,6,markdown_bullet,False
VF-18-he-r01-008,AF-006190,7,markdown_bullet,False
VF-18-he-r01-008,AF-006191,8,markdown_bullet,False
VF-18-he-r01-008,AF-006192,9,markdown_bullet,False
VF-18-he-r01-008,AF-006193,10,markdown_bullet,False
VF-18-he-r01-008,AF-006194,11,markdown_bullet,False
VF-18-he-r01-008,AF-006195,12,markdown_bullet,False
VF-18-he-r01-008,AF-006196,13,markdown_bullet,False
VF-18-he-r01-008,AF-006197,14,markdown_bullet,False
VF-18-he-r01-008,AF-006198,15,markdown_bullet,False
VF-18-he-r01-008,AF-006199,16,markdown_bullet,False
VF-18-he-r01-009,AF-006200,1,markdown_bullet,False
VF-18-he-r01-009,AF-006201,2,markdown_bullet,False
VF-18-he-r01-009,AF-006202,3,markdown_bullet,False
VF-18-he-r01-009,AF-006203,4,markdown_bullet,False
VF-18-he-r01-009,AF-006204,5,markdown_bullet,False
VF-18-he-r01-009,AF-006205,6,markdown_bullet,False
VF-18-he-r01-009,AF-006206,7,markdown_bullet,False
VF-18-he-r01-009,AF-006207,8,markdown_bullet,False
VF-18-he-r01-009,AF-006208,9,markdown_bullet,False
VF-18-he-r01-009,AF-006209,10,markdown_bullet,False
VF-18-he-r01-009,AF-006210,11,markdown_bullet,False
VF-18-he-r01-009,AF-006211,12,markdown_bullet,False
VF-18-he-r01-009,AF-006212,13,markdown_bullet,False
VF-18-he-r01-009,AF-006213,14,markdown_bullet,False
VF-18-he-r01-009,AF-006214,15,markdown_bullet,False
VF-18-he-r01-009,AF-006215,16,markdown_bullet,False
VF-18-he-r01-009,AF-006216,17,markdown_bullet,False
VF-18-he-r01-009,AF-006217,18,markdown_bullet,False
VF-18-he-r01-009,AF-006218,19,markdown_bullet,False
VF-18-he-r01-009,AF-006219,20,markdown_bullet,False
VF-18-he-r01-009,AF-006220,21,markdown_bullet,False
VF-18-he-r01-009,AF-006221,22,markdown_bullet,False
VF-18-he-r01-009,AF-006222,23,markdown_bullet,False
VF-18-he-r01-009,AF-006223,24,markdown_bullet,False
VF-18-he-r01-009,AF-006224,25,markdown_bullet,False
VF-18-he-r01-009,AF-006225,26,markdown_bullet,False
VF-18-he-r01-009,AF-006226,27,markdown_bullet,False
VF-18-he-r01-009,AF-006227,28,markdown_bullet,False
VF-18-he-r01-009,AF-006228,29,markdown_bullet,False
VF-18-he-r01-009,AF-006229,30,markdown_bullet,False
VF-18-he-r01-010,AF-006230,1,markdown_bullet,False
VF-18-he-r01-010,AF-006231,2,markdown_bullet,False
VF-18-he-r01-010,AF-006232,3,markdown_bullet,False
VF-18-he-r01-010,AF-006233,4,markdown_bullet,False
VF-18-he-r01-010,AF-006234,5,markdown_bullet,False
VF-18-he-r01-010,AF-006235,6,markdown_bullet,False
VF-18-he-r01-010,AF-006236,7,markdown_bullet,False
VF-18-he-r01-010,AF-006237,8,markdown_bullet,False
VF-18-he-r01-010,AF-006238,9,markdown_bullet,False
VF-18-he-r01-010,AF-006239,10,markdown_bullet,False
VF-18-he-r01-010,AF-006240,11,markdown_bullet,False
VF-18-he-r01-010,AF-006241,12,markdown_bullet,False
VF-18-he-r01-010,AF-006242,13,markdown_bullet,False
VF-18-he-r01-010,AF-006243,14,markdown_bullet,False
VF-18-he-r01-010,AF-006244,15,markdown_bullet,False
VF-18-he-r01-010,AF-006245,16,markdown_bullet,False
VF-18-he-r01-010,AF-006246,17,markdown_bullet,False
VF-18-he-r01-010,AF-006247,18,markdown_bullet,False
VF-18-he-r01-010,AF-006248,19,markdown_bullet,False
VF-18-he-r01-010,AF-006249,20,markdown_bullet,False
VF-18-he-r01-010,AF-006250,21,markdown_bullet,False
VF-18-he-r01-010,AF-006251,22,markdown_bullet,False
VF-18-he-r01-010,AF-006252,23,markdown_bullet,False
VF-18-he-r01-010,AF-006253,24,markdown_bullet,False
VF-18-he-r01-010,AF-006254,25,markdown_bullet,False
VF-18-he-r01-010,AF-006255,26,markdown_bullet,False
VF-18-he-r01-010,AF-006256,27,markdown_bullet,False
VF-18-he-r01-010,AF-006257,28,markdown_bullet,False
VF-18-he-r01-010,AF-006258,29,markdown_bullet,False
VF-18-he-r01-010,AF-006259,30,markdown_bullet,False
VF-18-he-r01-010,AF-006260,31,markdown_bullet,False
VF-18-he-r01-011,AF-006261,1,markdown_bullet,False
VF-18-he-r01-011,AF-006262,2,markdown_bullet,False
VF-18-he-r01-011,AF-006263,3,markdown_bullet,False
VF-18-he-r01-011,AF-006264,4,markdown_bullet,False
VF-18-he-r01-011,AF-006265,5,markdown_bullet,False
VF-18-he-r01-011,AF-006266,6,markdown_bullet,False
VF-18-he-r01-011,AF-006267,7,markdown_bullet,False
VF-18-he-r01-011,AF-006268,8,markdown_bullet,False
VF-18-he-r01-011,AF-006269,9,markdown_bullet,False
VF-18-he-r01-011,AF-006270,10,markdown_bullet,False
VF-18-he-r01-011,AF-006271,11,markdown_bullet,False
VF-18-he-r01-011,AF-006272,12,markdown_bullet,False
VF-18-he-r01-011,AF-006273,13,markdown_bullet,False
VF-18-he-r01-011,AF-006274,14,markdown_bullet,False
VF-18-he-r01-011,AF-006275,15,markdown_bullet,False
VF-18-he-r01-011,AF-006276,16,markdown_bullet,False
VF-18-he-r01-011,AF-006277,17,markdown_bullet,False
VF-18-he-r01-011,AF-006278,18,markdown_bullet,False
VF-18-he-r01-012,AF-006279,1,single_excerpt,False
VF-18-he-r01-013,AF-006280,1,single_excerpt,False
VF-18-he-r01-014,AF-006281,1,markdown_bullet,False
VF-18-he-r01-014,AF-006282,2,markdown_bullet,False
VF-18-he-r01-014,AF-006283,3,markdown_bullet,False
VF-18-he-r02-001,AF-006284,1,markdown_bullet,False
VF-18-he-r02-001,AF-006285,2,markdown_bullet,False
VF-18-he-r02-001,AF-006286,3,markdown_bullet,False
VF-18-he-r02-001,AF-006287,4,markdown_bullet,False
VF-18-he-r02-001,AF-006288,5,markdown_bullet,False
VF-18-he-r02-001,AF-006289,6,markdown_bullet,False
VF-18-he-r02-001,AF-006290,7,markdown_bullet,False
VF-18-he-r02-002,AF-006291,1,markdown_bullet,False
VF-18-he-r02-002,AF-006292,2,markdown_bullet,False
VF-18-he-r02-002,AF-006293,3,markdown_bullet,False
VF-18-he-r02-002,AF-006294,4,markdown_bullet,False
VF-18-he-r02-002,AF-006295,5,markdown_bullet,False
VF-18-he-r02-002,AF-006296,6,markdown_bullet,False
VF-18-he-r02-002,AF-006297,7,markdown_bullet,False
VF-18-he-r02-002,AF-006298,8,markdown_bullet,False
VF-18-he-r02-003,AF-006299,1,markdown_bullet,False
VF-18-he-r02-003,AF-006300,2,markdown_bullet,False
VF-18-he-r02-003,AF-006301,3,markdown_bullet,False
VF-18-he-r02-003,AF-006302,4,markdown_bullet,False
VF-18-he-r02-003,AF-006303,5,markdown_bullet,False
VF-18-he-r02-003,AF-006304,6,markdown_bullet,False
VF-18-he-r02-003,AF-006305,7,markdown_bullet,False
VF-18-he-r02-004,AF-006306,1,markdown_bullet,False
VF-18-he-r02-004,AF-006307,2,markdown_bullet,False
VF-18-he-r02-004,AF-006308,3,markdown_bullet,False
VF-18-he-r02-004,AF-006309,4,markdown_bullet,False
VF-18-he-r02-004,AF-006310,5,markdown_bullet,False
VF-18-he-r02-004,AF-006311,6,markdown_bullet,False
VF-18-he-r02-004,AF-006312,7,markdown_bullet,False
VF-18-he-r02-004,AF-006313,8,markdown_bullet,False
VF-18-he-r02-004,AF-006314,9,markdown_bullet,False
VF-18-he-r02-004,AF-006315,10,markdown_bullet,False
VF-18-he-r02-004,AF-006316,11,markdown_bullet,False
VF-18-he-r02-004,AF-006317,12,markdown_bullet,False
VF-18-he-r02-004,AF-006318,13,markdown_bullet,False
VF-18-he-r02-004,AF-006319,14,markdown_bullet,False
VF-18-he-r02-004,AF-006320,15,markdown_bullet,False
VF-18-he-r02-004,AF-006321,16,markdown_bullet,False
VF-18-he-r02-004,AF-006322,17,markdown_bullet,False
VF-18-he-r02-004,AF-006323,18,markdown_bullet,False
VF-18-he-r02-004,AF-006324,19,markdown_bullet,False
VF-18-he-r02-004,AF-006325,20,markdown_bullet,False
VF-18-he-r02-004,AF-006326,21,markdown_bullet,False
VF-18-he-r02-004,AF-006327,22,markdown_bullet,False
VF-18-he-r02-005,AF-006328,1,single_excerpt,True
VF-18-he-r02-006,AF-006329,1,markdown_bullet,False
VF-18-he-r02-006,AF-006330,2,markdown_bullet,False
VF-18-he-r02-006,AF-006331,3,markdown_bullet,False
VF-18-he-r02-006,AF-006332,4,markdown_bullet,False
VF-18-he-r02-006,AF-006333,5,markdown_bullet,False
VF-18-he-r02-006,AF-006334,6,markdown_bullet,False
VF-18-he-r02-006,AF-006335,7,markdown_bullet,False
VF-18-he-r02-006,AF-006336,8,markdown_bullet,False
VF-18-he-r02-006,AF-006337,9,markdown_bullet,False
VF-18-he-r02-006,AF-006338,10,markdown_bullet,False
VF-18-he-r02-006,AF-006339,11,markdown_bullet,False
VF-18-he-r02-006,AF-006340,12,markdown_bullet,False
VF-18-he-r02-006,AF-006341,13,markdown_bullet,False
VF-18-he-r02-006,AF-006342,14,markdown_bullet,False
VF-18-he-r02-006,AF-006343,15,markdown_bullet,False
VF-18-he-r02-007,AF-006344,1,markdown_bullet,False
VF-18-he-r02-007,AF-006345,2,markdown_bullet,False
VF-18-he-r02-007,AF-006346,3,markdown_bullet,False
VF-18-he-r02-007,AF-006347,4,markdown_bullet,False
VF-18-he-r02-007,AF-006348,5,markdown_bullet,False
VF-18-he-r02-007,AF-006349,6,markdown_bullet,False
VF-18-he-r02-007,AF-006350,7,markdown_bullet,False
VF-18-he-r02-007,AF-006351,8,markdown_bullet,False
VF-18-he-r02-007,AF-006352,9,markdown_bullet,False
VF-18-he-r02-007,AF-006353,10,markdown_bullet,False
VF-18-he-r02-007,AF-006354,11,markdown_bullet,False
VF-18-he-r02-007,AF-006355,12,markdown_bullet,False
VF-18-he-r02-007,AF-006356,13,markdown_bullet,False
VF-18-he-r02-007,AF-006357,14,markdown_bullet,False
VF-18-he-r02-008,AF-006358,1,markdown_bullet,False
VF-18-he-r02-008,AF-006359,2,markdown_bullet,False
VF-18-he-r02-008,AF-006360,3,markdown_bullet,False
VF-18-he-r02-008,AF-006361,4,markdown_bullet,False
VF-18-he-r02-008,AF-006362,5,markdown_bullet,False
VF-18-he-r02-008,AF-006363,6,markdown_bullet,False
VF-18-he-r02-008,AF-006364,7,markdown_bullet,False
VF-18-he-r02-008,AF-006365,8,markdown_bullet,False
VF-18-he-r02-009,AF-006366,1,single_excerpt,False
VF-18-he-r02-010,AF-006367,1,single_excerpt,False
VF-18-he-r02-011,AF-006368,1,single_excerpt,False
VF-18-he-r02-012,AF-006369,1,single_excerpt,False
VF-18-he-r02-013,AF-006370,1,markdown_bullet,False
VF-18-he-r02-013,AF-006371,2,markdown_bullet,False
VF-18-he-r02-013,AF-006372,3,markdown_bullet,False
VF-18-he-r02-013,AF-006373,4,markdown_bullet,False
VF-18-he-r02-014,AF-006374,1,single_excerpt,False
VF-18-he-r02-015,AF-006375,1,single_excerpt,False
VF-18-he-r02-016,AF-006376,1,single_excerpt,False
VF-18-he-r02-017,AF-006377,1,single_excerpt,False
VF-18-he-r02-018,AF-006378,1,single_excerpt,False
VF-18-he-r02-019,AF-006379,1,single_excerpt,False
VF-18-he-r02-020,AF-006380,1,single_excerpt,False
VF-18-he-r02-021,AF-006381,1,single_excerpt,True
VF-18-he-r02-022,AF-006382,1,single_excerpt,True
VF-18-he-r02-023,AF-006383,1,single_excerpt,True
VF-18-he-r02-024,AF-006384,1,single_excerpt,True
VF-18-he-r02-025,AF-006385,1,single_excerpt,True
VF-18-he-r02-026,AF-006386,1,single_excerpt,False
VF-18-he-r02-027,AF-006387,1,single_excerpt,False
VF-18-he-r02-028,AF-006388,1,single_excerpt,False
VF-18-he-r02-029,AF-006389,1,single_excerpt,False
VF-18-he-r02-030,AF-006390,1,single_excerpt,False
VF-18-he-r02-031,AF-006391,1,markdown_bullet,False
VF-18-he-r02-031,AF-006392,2,markdown_bullet,False
VF-18-he-r02-031,AF-006393,3,markdown_bullet,False
VF-18-he-r02-031,AF-006394,4,markdown_bullet,False
VF-18-he-r02-031,AF-006395,5,markdown_bullet,False
VF-18-he-r02-031,AF-006396,6,markdown_bullet,False
VF-18-he-r02-031,AF-006397,7,markdown_bullet,False
VF-18-he-r02-031,AF-006398,8,markdown_bullet,False
VF-18-he-r02-031,AF-006399,9,markdown_bullet,False
VF-18-he-r02-031,AF-006400,10,markdown_bullet,False
VF-18-he-r02-031,AF-006401,11,markdown_bullet,False
VF-18-he-r02-031,AF-006402,12,markdown_bullet,False
VF-18-he-r03-001,AF-006403,1,markdown_bullet,False
VF-18-he-r03-001,AF-006404,2,markdown_bullet,False
VF-18-he-r03-001,AF-006405,3,markdown_bullet,False
VF-18-he-r03-002,AF-006406,1,single_excerpt,False
VF-18-he-r03-003,AF-006407,1,single_excerpt,False
VF-18-he-r03-004,AF-006408,1,markdown_bullet,False
VF-18-he-r03-004,AF-006409,2,markdown_bullet,False
VF-18-he-r03-004,AF-006410,3,markdown_bullet,False
VF-18-he-r03-005,AF-006411,1,single_excerpt,False
VF-18-he-r03-006,AF-006412,1,single_excerpt,False
VF-18-he-r03-007,AF-006413,1,single_excerpt,False
VF-18-he-r03-008,AF-006414,1,single_excerpt,False
VF-18-he-r03-009,AF-006415,1,single_excerpt,False
VF-18-he-r03-010,AF-006416,1,single_excerpt,False
VF-18-he-r03-011,AF-006417,1,single_excerpt,False
VF-18-he-r03-012,AF-006418,1,single_excerpt,False
VF-18-he-r03-013,AF-006419,1,single_excerpt,False
VF-18-he-r03-014,AF-006420,1,single_excerpt,False
VF-18-he-r03-015,AF-006421,1,single_excerpt,False
VF-18-he-r03-016,AF-006422,1,single_excerpt,False
VF-18-he-r03-017,AF-006423,1,single_excerpt,False
VF-18-he-r03-018,AF-006424,1,markdown_bullet,False
VF-18-he-r03-018,AF-006425,2,markdown_bullet,False
VF-18-he-r03-018,AF-006426,3,markdown_bullet,False
VF-18-he-r03-018,AF-006427,4,markdown_bullet,False
VF-18-he-r03-018,AF-006428,5,markdown_bullet,False
VF-18-he-r03-019,AF-006429,1,markdown_bullet,False
VF-18-he-r03-019,AF-006430,2,markdown_bullet,False
VF-18-he-r03-019,AF-006431,3,markdown_bullet,False
VF-18-he-r03-019,AF-006432,4,markdown_bullet,False
VF-18-he-r03-019,AF-006433,5,markdown_bullet,False
VF-18-he-r03-020,AF-006434,1,markdown_bullet,False
VF-18-he-r03-020,AF-006435,2,markdown_bullet,False
VF-18-he-r03-021,AF-006436,1,markdown_bullet,False
VF-18-he-r03-021,AF-006437,2,markdown_bullet,False
VF-18-he-r03-021,AF-006438,3,markdown_bullet,False
VF-18-he-r03-021,AF-006439,4,markdown_bullet,False
VF-18-he-r03-021,AF-006440,5,markdown_bullet,False
VF-18-he-r03-022,AF-006441,1,markdown_bullet,False
VF-18-he-r03-022,AF-006442,2,markdown_bullet,False
VF-18-he-r03-022,AF-006443,3,markdown_bullet,False
VF-18-he-r03-022,AF-006444,4,markdown_bullet,False
VF-18-he-r03-022,AF-006445,5,markdown_bullet,False
VF-18-he-r03-022,AF-006446,6,markdown_bullet,False
VF-18-he-r03-022,AF-006447,7,markdown_bullet,False
VF-18-he-r03-022,AF-006448,8,markdown_bullet,False
VF-18-he-r03-022,AF-006449,9,markdown_bullet,False
VF-18-he-r03-022,AF-006450,10,markdown_bullet,False
VF-18-he-r03-022,AF-006451,11,markdown_bullet,False
VF-18-he-r03-022,AF-006452,12,markdown_bullet,False
VF-18-he-r03-022,AF-006453,13,markdown_bullet,False
VF-18-he-r03-022,AF-006454,14,markdown_bullet,False
VF-18-he-r03-022,AF-006455,15,markdown_bullet,False
VF-18-he-r03-022,AF-006456,16,markdown_bullet,False
VF-18-he-r03-022,AF-006457,17,markdown_bullet,False
VF-18-he-r03-022,AF-006458,18,markdown_bullet,False
VF-18-he-r03-022,AF-006459,19,markdown_bullet,False
VF-18-he-r03-022,AF-006460,20,markdown_bullet,False
VF-18-he-r03-022,AF-006461,21,markdown_bullet,False
VF-18-he-r03-022,AF-006462,22,markdown_bullet,False
VF-18-he-r03-022,AF-006463,23,markdown_bullet,False
VF-18-he-r03-023,AF-006464,1,single_excerpt,False
VF-18-he-r03-024,AF-006465,1,single_excerpt,False
VF-18-he-r03-025,AF-006466,1,single_excerpt,False
VF-18-he-r03-026,AF-006467,1,markdown_bullet,False
VF-18-he-r03-026,AF-006468,2,markdown_bullet,False
VF-18-he-r03-026,AF-006469,3,markdown_bullet,False
VF-18-he-r03-026,AF-006470,4,markdown_bullet,False
VF-18-he-r03-026,AF-006471,5,markdown_bullet,False
VF-18-he-r03-026,AF-006472,6,markdown_bullet,False
VF-18-he-r03-026,AF-006473,7,markdown_bullet,False
VF-18-he-r03-026,AF-006474,8,markdown_bullet,False
VF-18-he-r03-026,AF-006475,9,markdown_bullet,False
VF-18-he-r03-026,AF-006476,10,markdown_bullet,False
VF-18-he-r03-026,AF-006477,11,markdown_bullet,False
VF-18-he-r03-026,AF-006478,12,markdown_bullet,False
VF-18-he-r03-026,AF-006479,13,markdown_bullet,False
VF-18-he-r03-026,AF-006480,14,markdown_bullet,False
VF-18-he-r03-026,AF-006481,15,markdown_bullet,False
VF-18-he-r03-026,AF-006482,16,markdown_bullet,False
VF-18-he-r03-026,AF-006483,17,markdown_bullet,False
VF-18-he-r03-026,AF-006484,18,markdown_bullet,False
VF-18-he-r03-026,AF-006485,19,markdown_bullet,False
VF-18-he-r03-026,AF-006486,20,markdown_bullet,False
VF-18-he-r03-026,AF-006487,21,markdown_bullet,False
VF-18-he-r03-026,AF-006488,22,markdown_bullet,False
VF-18-he-r03-026,AF-006489,23,markdown_bullet,False
VF-18-he-r03-027,AF-006490,1,single_excerpt,False
VF-18-he-r03-028,AF-006491,1,single_excerpt,False
VF-18-he-r03-029,AF-006492,1,single_excerpt,False
VF-18-he-r03-030,AF-006493,1,single_excerpt,False
VF-18-he-r03-031,AF-006494,1,markdown_bullet,False
VF-18-he-r03-031,AF-006495,2,markdown_bullet,False
VF-18-he-r03-031,AF-006496,3,markdown_bullet,False
VF-18-he-r03-031,AF-006497,4,markdown_bullet,False
VF-18-he-r03-031,AF-006498,5,markdown_bullet,False
VF-18-he-r03-031,AF-006499,6,markdown_bullet,False
VF-18-he-r03-031,AF-006500,7,markdown_bullet,False
VF-18-he-r03-031,AF-006501,8,markdown_bullet,False
VF-18-he-r03-031,AF-006502,9,markdown_bullet,False
VF-18-he-r03-031,AF-006503,10,markdown_bullet,False
VF-18-he-r03-031,AF-006504,11,markdown_bullet,False
VF-18-he-r03-031,AF-006505,12,markdown_bullet,False
VF-18-he-r03-031,AF-006506,13,markdown_bullet,False
VF-18-he-r03-031,AF-006507,14,markdown_bullet,False
VF-18-he-r03-031,AF-006508,15,markdown_bullet,False
VF-18-he-r03-031,AF-006509,16,markdown_bullet,False
VF-18-he-r03-031,AF-006510,17,markdown_bullet,False
VF-18-he-r03-031,AF-006511,18,markdown_bullet,False
VF-18-he-r03-031,AF-006512,19,markdown_bullet,False
VF-18-he-r03-031,AF-006513,20,markdown_bullet,False
VF-18-he-r03-031,AF-006514,21,markdown_bullet,False
VF-18-he-r03-031,AF-006515,22,markdown_bullet,False
VF-18-he-r03-031,AF-006516,23,markdown_bullet,False
VF-18-he-r03-031,AF-006517,24,markdown_bullet,False
VF-18-he-r03-031,AF-006518,25,markdown_bullet,False
VF-18-he-r03-031,AF-006519,26,markdown_bullet,False
VF-18-he-r03-031,AF-006520,27,markdown_bullet,False
VF-18-he-r03-031,AF-006521,28,markdown_bullet,False
VF-18-he-r03-031,AF-006522,29,markdown_bullet,False
VF-18-he-r03-032,AF-006523,1,single_excerpt,False
VF-18-he-r03-033,AF-006524,1,single_excerpt,False
VF-18-he-r03-034,AF-006525,1,single_excerpt,False
VF-18-he-r03-035,AF-006526,1,single_excerpt,False
VF-18-he-r03-036,AF-006527,1,single_excerpt,False
VF-18-he-r03-037,AF-006528,1,single_excerpt,False
VF-18-he-r03-038,AF-006529,1,single_excerpt,False
VF-18-he-r03-039,AF-006530,1,single_excerpt,False
VF-18-he-r03-040,AF-006531,1,single_excerpt,True
VF-19-hartman-r01-001,AF-006532,1,markdown_bullet,False
VF-19-hartman-r01-001,AF-006533,2,markdown_bullet,False
VF-19-hartman-r01-001,AF-006534,3,markdown_bullet,False
VF-19-hartman-r01-001,AF-006535,4,markdown_bullet,False
VF-19-hartman-r01-001,AF-006536,5,markdown_bullet,False
VF-19-hartman-r01-001,AF-006537,6,markdown_bullet,False
VF-19-hartman-r01-001,AF-006538,7,markdown_bullet,False
VF-19-hartman-r01-001,AF-006539,8,markdown_bullet,False
VF-19-hartman-r01-001,AF-006540,9,markdown_bullet,False
VF-19-hartman-r01-001,AF-006541,10,markdown_bullet,False
VF-19-hartman-r01-001,AF-006542,11,markdown_bullet,False
VF-19-hartman-r01-001,AF-006543,12,markdown_bullet,False
VF-19-hartman-r01-001,AF-006544,13,markdown_bullet,False
VF-19-hartman-r01-001,AF-006545,14,markdown_bullet,False
VF-19-hartman-r01-001,AF-006546,15,markdown_bullet,False
VF-19-hartman-r01-002,AF-006547,1,markdown_bullet,False
VF-19-hartman-r01-002,AF-006548,2,markdown_bullet,False
VF-19-hartman-r01-002,AF-006549,3,markdown_bullet,False
VF-19-hartman-r01-002,AF-006550,4,markdown_bullet,False
VF-19-hartman-r01-003,AF-006551,1,markdown_bullet,False
VF-19-hartman-r01-003,AF-006552,2,markdown_bullet,False
VF-19-hartman-r01-003,AF-006553,3,markdown_bullet,False
VF-19-hartman-r01-003,AF-006554,4,markdown_bullet,False
VF-19-hartman-r01-003,AF-006555,5,markdown_bullet,False
VF-19-hartman-r01-003,AF-006556,6,markdown_bullet,False
VF-19-hartman-r01-003,AF-006557,7,markdown_bullet,False
VF-19-hartman-r01-004,AF-006558,1,markdown_bullet,False
VF-19-hartman-r01-004,AF-006559,2,markdown_bullet,False
VF-19-hartman-r01-004,AF-006560,3,markdown_bullet,False
VF-19-hartman-r01-005,AF-006561,1,markdown_bullet,False
VF-19-hartman-r01-005,AF-006562,2,markdown_bullet,False
VF-19-hartman-r01-005,AF-006563,3,markdown_bullet,False
VF-19-hartman-r01-005,AF-006564,4,markdown_bullet,False
VF-19-hartman-r01-006,AF-006565,1,markdown_bullet,False
VF-19-hartman-r01-006,AF-006566,2,markdown_bullet,False
VF-19-hartman-r01-006,AF-006567,3,markdown_bullet,False
VF-19-hartman-r01-006,AF-006568,4,markdown_bullet,False
VF-19-hartman-r01-006,AF-006569,5,markdown_bullet,False
VF-19-hartman-r01-006,AF-006570,6,markdown_bullet,False
VF-19-hartman-r01-006,AF-006571,7,markdown_bullet,False
VF-19-hartman-r01-007,AF-006572,1,markdown_bullet,False
VF-19-hartman-r01-007,AF-006573,2,markdown_bullet,False
VF-19-hartman-r01-007,AF-006574,3,markdown_bullet,False
VF-19-hartman-r01-007,AF-006575,4,markdown_bullet,False
