candidate_id,experiment_slug,source_path,raw_source_path,raw_span_line_start,raw_span_line_end,report_path,workspace_path,raw_fingerprint
VF-18-he-r03-025,18-he-r03,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/18-he-r03/journal.md,197,199,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/18-he-r03-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/18-he-r03,be130bdf13be
VF-18-he-r03-026,18-he-r03,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/18-he-r03/journal.md,253,275,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/18-he-r03-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/18-he-r03,33fd351dbd2e
VF-18-he-r03-027,18-he-r03,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/18-he-r03/journal.md,291,295,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/18-he-r03-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/18-he-r03,1563233b2220
VF-18-he-r03-028,18-he-r03,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/18-he-r03/journal.md,297,301,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/18-he-r03-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/18-he-r03,bf31989141c7
VF-18-he-r03-029,18-he-r03,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/18-he-r03/journal.md,309,311,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/18-he-r03-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/18-he-r03,7a5ce33606e6
VF-18-he-r03-030,18-he-r03,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/18-he-r03/journal.md,360,363,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/18-he-r03-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/18-he-r03,01f7efaf933a
VF-18-he-r03-031,18-he-r03,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/18-he-r03/journal.md,372,400,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/18-he-r03-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/18-he-r03,e0fc622bb0a8
VF-18-he-r03-032,18-he-r03,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/18-he-r03/journal.md,409,412,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/18-he-r03-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/18-he-r03,6fb1cc98112f
VF-18-he-r03-033,18-he-r03,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/18-he-r03/journal.md,419,421,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/18-he-r03-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/18-he-r03,df42b7b8f28d
VF-18-he-r03-034,18-he-r03,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/18-he-r03/journal.md,429,433,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/18-he-r03-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/18-he-r03,07b2866039de
VF-18-he-r03-035,18-he-r03,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/18-he-r03/journal.md,435,439,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/18-he-r03-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/18-he-r03,4d23d067b137
VF-18-he-r03-036,18-he-r03,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/18-he-r03/journal.md,456,458,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/18-he-r03-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/18-he-r03,e754d3faed92
VF-18-he-r03-037,18-he-r03,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/18-he-r03/journal.md,499,504,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/18-he-r03-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/18-he-r03,9acc6209bd03
VF-18-he-r03-038,18-he-r03,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/18-he-r03-report.md,130,135,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/18-he-r03-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/18-he-r03,252d2d83bb82
VF-18-he-r03-039,18-he-r03,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/18-he-r03-report.md,241,248,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/18-he-r03-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/18-he-r03,15d1a384f38a
VF-18-he-r03-040,18-he-r03,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/18-he-r03/journal.md,487,490,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/18-he-r03-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/18-he-r03,a8d4d0dc18c6
VF-19-hartman-r01-001,19-hartman-r01,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01/HANDOFF.md,22,36,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01/REPORT.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01,3d8aca3e26b1
VF-19-hartman-r01-002,19-hartman-r01,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01/journal.md,21,24,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01/REPORT.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01,61fc603837f9
VF-19-hartman-r01-003,19-hartman-r01,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01/journal.md,28,34,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01/REPORT.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01,931ea516eb4c
VF-19-hartman-r01-004,19-hartman-r01,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01/journal.md,82,84,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01/REPORT.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01,3a173582b5bc
VF-19-hartman-r01-005,19-hartman-r01,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01/journal.md,88,91,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01/REPORT.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01,3ce052ad022c
VF-19-hartman-r01-006,19-hartman-r01,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01/journal.md,95,101,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01/REPORT.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01,e2d44e51420c
VF-19-hartman-r01-007,19-hartman-r01,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01/journal.md,125,134,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01/REPORT.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01,e98f1278a788
VF-19-hartman-r01-008,19-hartman-r01,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01/journal.md,158,164,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01/REPORT.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01,8005d97ccd7d
VF-19-hartman-r01-009,19-hartman-r01,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01/journal.md,199,206,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01/REPORT.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01,686148d0ec6b
VF-19-hartman-r01-010,19-hartman-r01,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01/results/19-hartman-r01-report.md,18,22,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01/REPORT.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01,f9eb5f7e8fb5
VF-19-hartman-r01-011,19-hartman-r01,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01/results/19-hartman-r01-report.md,26,33,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01/REPORT.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01,688bc13b4ae7
VF-19-hartman-r01-012,19-hartman-r01,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01/journal.md,52,55,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01/REPORT.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01,ec68687425f4
VF-19-hartman-r01-013,19-hartman-r01,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01/journal.md,11,17,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01/REPORT.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01,98f69dcac056
VF-19-hartman-r01-014,19-hartman-r01,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01/journal.md,117,121,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01/REPORT.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01,68877da309e9
VF-19-hartman-r01-015,19-hartman-r01,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01/journal.md,150,154,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01/REPORT.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01,4c9b690ea469
VF-19-hartman-r01-016,19-hartman-r01,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01/journal.md,180,180,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01/REPORT.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01,9500647c028b
VF-19-hartman-r01-017,19-hartman-r01,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01/journal.md,190,195,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01/REPORT.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01,0a8c3d684829
VF-19-hartman-r01-018,19-hartman-r01,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01/REPORT.md,25,32,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01/REPORT.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01,b00ce0370d07
VF-19-hartman-r01-019,19-hartman-r01,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01/report.md,25,32,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01/REPORT.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r01,03704e409747
VF-19-hartman-r02-001,19-hartman-r02,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/19-hartman-r02-report.md,85,85,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/19-hartman-r02-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r02,088f56897655
VF-19-hartman-r02-002,19-hartman-r02,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r02/HANDOFF.md,11,18,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/19-hartman-r02-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r02,66203c8d5287
VF-19-hartman-r02-003,19-hartman-r02,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r02/HANDOFF.md,81,82,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/19-hartman-r02-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r02,c97f0d0883ca
VF-19-hartman-r02-004,19-hartman-r02,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r02/HANDOFF.md,87,88,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/19-hartman-r02-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r02,fd64ebfa60ad
VF-19-hartman-r02-005,19-hartman-r02,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r02/journal.md,127,127,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/19-hartman-r02-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r02,b8c8da12d4c2
VF-19-hartman-r02-006,19-hartman-r02,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/19-hartman-r02-report.md,100,100,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/19-hartman-r02-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r02,70f6b79e7e18
VF-19-hartman-r02-007,19-hartman-r02,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r02/HANDOFF.md,96,97,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/19-hartman-r02-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r02,6eec2b887a26
VF-19-hartman-r02-008,19-hartman-r02,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r02/HANDOFF.md,99,100,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/19-hartman-r02-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r02,e6949b9ff1ec
VF-19-hartman-r02-009,19-hartman-r02,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r02/journal.md,102,102,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/19-hartman-r02-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r02,705221db8de5
VF-19-hartman-r02-010,19-hartman-r02,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r02/journal.md,146,146,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/19-hartman-r02-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r02,be1e5fa7acfd
VF-19-hartman-r02-011,19-hartman-r02,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/19-hartman-r02-report.md,149,150,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/19-hartman-r02-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r02,e67cd224eccc
VF-19-hartman-r02-012,19-hartman-r02,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/19-hartman-r02-report.md,173,178,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/19-hartman-r02-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r02,7980100ea2ea
VF-19-hartman-r02-013,19-hartman-r02,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r02/journal.md,46,46,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/19-hartman-r02-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r02,3b0a8668b8d8
VF-19-hartman-r02-014,19-hartman-r02,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r02/HANDOFF.md,110,114,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/19-hartman-r02-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r02,ca46d5f667a5
VF-19-hartman-r02-015,19-hartman-r02,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r02/journal.md,67,67,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/19-hartman-r02-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r02,b49fdeaafc7d
VF-19-hartman-r03-001,19-hartman-r03,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r03/HANDOFF.md,25,51,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/19-hartman-r03-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r03,893cb3e4c0de
VF-19-hartman-r03-002,19-hartman-r03,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r03/journal.md,13,15,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/19-hartman-r03-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/19-hartman-r03,2b0b51d809e6
